"","ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"1012",61593,"Andreas ""Annan"" Knudsen","M",20,NA,67,"Norwegian Rowing Association","NOR","1908 Summer",1908,"Summer","London","Rowing","Rowing Men's Coxed Eights",NA
"1013",113059,"Rezs Somogyi (Steiner)","M",24,NA,NA,"Hungary","HUN","1912 Summer",1912,"Summer","Stockholm","Wrestling","Wrestling Men's Middleweight A, Greco-Roman",NA
"1014",40749,"Knud Aage Gleerup","M",51,NA,NA,"Denmark","DEN","1936 Summer",1936,"Summer","Berlin","Art Competitions","Art Competitions Mixed Sculpturing, Statues",NA
"1015",113507,"Koloman Sovi","M",24,NA,NA,"Yugoslavia","YUG","1924 Summer",1924,"Summer","Paris","Cycling","Cycling Men's Road Race, Team",NA
"1016",86868,"Siri Kristine Nordby","F",30,166,62,"Norway","NOR","2008 Summer",2008,"Summer","Beijing","Football","Football Women's Football",NA
"1017",123302,"Charles Umbs","M",28,NA,NA,"United States","USA","1904 Summer",1904,"Summer","St. Louis","Gymnastics","Gymnastics Men's Individual All-Around",NA
"1018",88432,"Keigo Okawa","M",26,183,96,"Japan","JPN","2016 Summer",2016,"Summer","Rio de Janeiro","Water Polo","Water Polo Men's Water Polo",NA
"1019",6723,"Baeg Eun-Bi","F",18,158,52,"South Korea","KOR","1998 Winter",1998,"Winter","Nagano","Speed Skating","Speed Skating Women's 1,500 metres",NA
"1020",49814,"Gregor Hoop","M",23,NA,NA,"Liechtenstein","LIE","1988 Winter",1988,"Winter","Calgary","Alpine Skiing","Alpine Skiing Men's Downhill",NA
"1021",104923,"Ulla Salzgeber (Helbing-)","F",46,180,65,"Germany","GER","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism Mixed Dressage, Team","Gold"
"1022",38298,"Mihail Petrov Ganev","M",31,172,92,"Bulgaria","BUL","2016 Summer",2016,"Summer","Rio de Janeiro","Wrestling","Wrestling Men's Light-Heavyweight, Freestyle",NA
"1023",11263,"Enrico ""Rico"" Bianchi","M",22,182,82,"Switzerland","SUI","1952 Summer",1952,"Summer","Helsinki","Rowing","Rowing Men's Coxed Fours","Silver"
"1024",75989,"Fedja Marui","M",28,176,73,"Slovenia","SLO","2000 Summer",2000,"Summer","Sydney","Canoeing","Canoeing Men's Kayak Singles, Slalom",NA
"1025",109997,"Frank Charles Shorter","M",24,178,61,"United States","USA","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Men's 10,000 metres",NA
"1026",43970,"Guo Linxian","M",23,172,65,"China","CHN","1988 Summer",1988,"Summer","Seoul","Gymnastics","Gymnastics Men's Horizontal Bar",NA
"1027",87565,"Stefan Ernst Nystrand","M",26,193,85,"Sweden","SWE","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 100 metres Freestyle",NA
"1028",70903,"Leonid Mikhaylovich Lobachov","M",29,NA,76,"Belarus","BLR","1996 Summer",1996,"Summer","Atlanta","Weightlifting","Weightlifting Men's Middleweight",NA
"1029",42309,"Georges Grain","M",19,170,68,"France","FRA","1968 Summer",1968,"Summer","Mexico City","Hockey","Hockey Men's Hockey",NA
"1030",23800,"Renn Jerome Crichlow","M",24,187,92,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Canoeing","Canoeing Men's Kayak Singles, 500 metres",NA
"1031",103818,"Andrey Anatolyevich Rybakov","M",30,172,85,"Belarus","BLR","2012 Summer",2012,"Summer","London","Weightlifting","Weightlifting Men's Light-Heavyweight",NA
"1032",81702,"Carl Franz Moos","M",49,NA,NA,"Switzerland","SUI","1928 Summer",1928,"Summer","Amsterdam","Art Competitions","Art Competitions Mixed Painting, Graphic Arts","Silver"
"1033",113730,"Zoltn Speidl","M",20,NA,NA,"Hungary","HUN","1900 Summer",1900,"Summer","Paris","Athletics","Athletics Men's 400 metres",NA
"1034",32671,"Tom Bengt Engln","M",27,190,NA,"Sweden","SWE","1996 Summer",1996,"Summer","Atlanta","Beach Volleyball","Beach Volleyball Men's Beach Volleyball",NA
"1035",118945,"Thomas Taylor","M",NA,NA,60,"Great Britain","GBR","1924 Summer",1924,"Summer","Paris","Weightlifting","Weightlifting Men's Featherweight",NA
"1036",11726,"Joseph Robert ""Bob"" Birrell","M",22,192,92,"Great Britain","GBR","1960 Summer",1960,"Summer","Roma","Athletics","Athletics Men's 110 metres Hurdles",NA
"1037",55997,"Jeffrey William ""Jeff"" Jost","M",32,185,91,"United States-2","USA","1980 Winter",1980,"Winter","Lake Placid","Bobsleigh","Bobsleigh Men's Four",NA
"1038",117200,"Edgar Morris Wood Syers","M",45,NA,NA,"Great Britain-2","GBR","1908 Summer",1908,"Summer","London","Figure Skating","Figure Skating Mixed Pairs","Bronze"
"1039",126044,"Valerij Verhuin","M",36,171,78,"Macedonia","MKD","1996 Summer",1996,"Summer","Atlanta","Wrestling","Wrestling Men's Welterweight, Freestyle",NA
"1040",41498,"Domingo Gonzlez Ramirez","M",26,174,70,"Mexico","MEX","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Men's Road Race, Individual",NA
"1041",5427,"Per-Olof Arvidsson","M",47,NA,NA,"Sweden","SWE","1912 Summer",1912,"Summer","Stockholm","Shooting","Shooting Men's Running Target, Double Shot",NA
"1042",95009,"Christopher Lyndon ""Chris"" Pinnock","M",25,185,83,"Jamaica","JAM","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's 110 metres Hurdles",NA
"1043",24283,"Alcides D. Cuminetti","M",24,190,88,"Argentina","ARG","1984 Summer",1984,"Summer","Los Angeles","Volleyball","Volleyball Men's Volleyball",NA
"1044",5509,"Borislav Asenov","M",21,186,80,"Bulgaria","BUL","1980 Summer",1980,"Summer","Moskva","Cycling","Cycling Men's Road Race, Individual",NA
"1045",120477,"Alexander Tiranoff","M",49,NA,NA,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Painting, Unknown Event",NA
"1046",82231,"Franois Morren","M",25,NA,NA,"Belgium","BEL","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's 800 metres",NA
"1047",131413,"Wong Ching","F",20,167,56,"Hong Kong","HKG","2000 Summer",2000,"Summer","Sydney","Table Tennis","Table Tennis Women's Singles",NA
"1048",94927,"Jules Pinaud","M",NA,NA,NA,"France","FRA","1900 Summer",1900,"Summer","Paris","Gymnastics","Gymnastics Men's Individual All-Around",NA
"1049",95334,"Walter Plaikner","M",24,170,65,"Italy-2","ITA","1976 Winter",1976,"Winter","Innsbruck","Luge","Luge Mixed (Men)'s Doubles",NA
"1050",75036,"Christoph Marik","M",22,181,75,"Austria","AUT","2000 Summer",2000,"Summer","Sydney","Fencing","Fencing Men's epee, Team",NA
"1051",31900,"Ahmed Muhammad Boughera El Ouafi","M",25,NA,NA,"France","FRA","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's Marathon",NA
"1052",44322,"Magdalena Gwizdo","F",30,178,66,"Poland","POL","2010 Winter",2010,"Winter","Vancouver","Biathlon","Biathlon Women's 7.5 kilometres Sprint",NA
"1053",78412,"Aleksandr Remmovich Melentyev","M",34,177,82,"Soviet Union","URS","1988 Summer",1988,"Summer","Seoul","Shooting","Shooting Men's Free Pistol, 50 metres",NA
"1054",32744,"Emilio Gustavo Bodjedi Envela Mahua","M",20,176,77,"Equatorial Guinea","GEQ","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Men's 400 metres",NA
"1055",109811,"Shin Doo-Sun","M",25,170,60,"South Korea","KOR","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Men's 10/10 kilometres Pursuit",NA
"1056",21658,"Olmpio Cipriano","M",26,194,92,"Angola","ANG","2008 Summer",2008,"Summer","Beijing","Basketball","Basketball Men's Basketball",NA
"1057",37976,"Jennifer Eva Carolina ""Jenny"" Gal","F",22,167,63,"Netherlands","NED","1992 Summer",1992,"Summer","Barcelona","Judo","Judo Women's Half-Middleweight",NA
"1058",26598,"Benjamin Mielke de Roo","M",20,158,63,"Australia","AUS","1960 Summer",1960,"Summer","Roma","Gymnastics","Gymnastics Men's Horizontal Bar",NA
"1059",67357,"Jarrion Lawson","M",22,188,78,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 4 x 100 metres Relay",NA
"1060",126964,"Andrew Mitchell Vlahov","M",27,200,108,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Basketball","Basketball Men's Basketball",NA
"1061",90781,"Ireneusz Paliski","M",28,181,86.5,"Poland","POL","1960 Summer",1960,"Summer","Roma","Weightlifting","Weightlifting Men's Light-Heavyweight","Gold"
"1062",98479,"Trajko Rajkovi","M",26,204,96,"Yugoslavia","YUG","1964 Summer",1964,"Summer","Tokyo","Basketball","Basketball Men's Basketball",NA
"1063",67789,"Anthony N. ""Buddy"" Lee","M",34,172,62,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Wrestling","Wrestling Men's Featherweight, Greco-Roman",NA
"1064",78245,"Christina Anna Meier-Hck","F",25,163,57,"Germany","GER","1992 Winter",1992,"Winter","Albertville","Alpine Skiing","Alpine Skiing Women's Giant Slalom",NA
"1065",40801,"Daniel A. Glomb","M",15,178,80,"Brazil","BRA","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing Mixed Three Person Keelboat",NA
"1066",118030,"Masao Takemoto","M",40,160,56,"Japan","JPN","1960 Summer",1960,"Summer","Roma","Gymnastics","Gymnastics Men's Parallel Bars",NA
"1067",84617,"Arya Nasimi Shad","M",16,187,68,"Iran","IRI","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 200 metres Breaststroke",NA
"1068",67854,"Lee Eun-Cheol","M",33,178,65,"South Korea","KOR","2000 Summer",2000,"Summer","Sydney","Shooting","Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
"1069",48174,"Bernhard Erich ""Bernd"" Herrmann","M",24,191,80,"West Germany","FRG","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Men's 400 metres",NA
"1070",112506,"Anna Maria ""Ans"" Smulders-van Gerwen","F",25,161,57,"Netherlands","NED","1976 Summer",1976,"Summer","Montreal","Gymnastics","Gymnastics Women's Uneven Bars",NA
"1071",134046,"ngel Zrraga Argelles","M",45,NA,NA,"Mexico","MEX","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Unknown Event",NA
"1072",21462,"Oksana Aleksandrovna Chusovitina","F",37,153,43,"Germany","GER","2012 Summer",2012,"Summer","London","Gymnastics","Gymnastics Women's Team All-Around",NA
"1073",2365,"Radu Albot","M",26,175,70,"Moldova","MDA","2016 Summer",2016,"Summer","Rio de Janeiro","Tennis","Tennis Men's Singles",NA
"1074",52472,"Pavlo Olehovych Ishchenko","M",20,170,NA,"Ukraine","UKR","2012 Summer",2012,"Summer","London","Boxing","Boxing Men's Bantamweight",NA
"1075",45966,"Sarah Lucy Hardcastle (-Thomas)","F",27,183,60,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 400 metres Freestyle",NA
"1076",110704,"Georgios Simiriotis","M",NA,NA,NA,"Greece-1","GRE","1906 Summer",1906,"Summer","Athina","Tennis","Tennis Mixed Doubles","Silver"
"1077",85529,"Alfred Neveu","M",33,NA,NA,"Switzerland-1","SUI","1924 Winter",1924,"Winter","Chamonix","Bobsleigh","Bobsleigh Men's Four/Five","Gold"
"1078",86670,"Ute Noack","F",22,166,57,"East Germany","GDR","1984 Winter",1984,"Winter","Sarajevo","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay",NA
"1079",22585,"Camila Comin","F",17,157,46,"Brazil","BRA","2000 Summer",2000,"Summer","Sydney","Gymnastics","Gymnastics Women's Floor Exercise",NA
"1080",7971,"Tracey Ann Barnes","F",21,170,56,"Jamaica","JAM","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's 4 x 400 metres Relay",NA
"1081",48444,"Coenraad Christiaan Hiebendaal","M",21,NA,NA,"Minerva Amsterdam","NED","1900 Summer",1900,"Summer","Paris","Rowing","Rowing Men's Coxed Fours","Silver"
"1082",90775,"Irina Vladimirovna Palina","F",26,162,60,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Table Tennis","Table Tennis Women's Doubles",NA
"1083",110885,"Jemma Louise Simpson","F",24,168,56,"Great Britain","GBR","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's 800 metres",NA
"1084",94154,"Dragutin Petroveki","M",34,NA,NA,"Yugoslavia","YUG","1948 Summer",1948,"Summer","London","Rowing","Rowing Men's Single Sculls",NA
"1085",53845,"Dimitrios Janulidis","M",20,163,66,"Czechoslovakia","TCH","1976 Summer",1976,"Summer","Montreal","Gymnastics","Gymnastics Men's Rings",NA
"1086",88690,"Rune Olijnyk","M",23,176,70,"Norway","NOR","1992 Winter",1992,"Winter","Albertville","Ski Jumping","Ski Jumping Men's Large Hill, Team",NA
"1087",100829,"Hilde Synnve Riis","F",20,NA,NA,"Norway","NOR","1980 Winter",1980,"Winter","Lake Placid","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres",NA
"1088",61734,"Salih Ko","M",43,171,65,"Turkey","TUR","1960 Summer",1960,"Summer","Roma","Equestrianism","Equestrianism Mixed Jumping, Team",NA
"1089",53618,"Jang Hui-Jin","F",14,171,60,"South Korea","KOR","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 50 metres Freestyle",NA
"1090",56255,"Denyse Alice Julien","F",32,163,59,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Badminton","Badminton Women's Singles",NA
"1091",129376,"Andr Weingand","M",37,NA,NA,"France","FRA","1952 Summer",1952,"Summer","Helsinki","Gymnastics","Gymnastics Men's Parallel Bars",NA
"1092",50649,"Wei Theodore ""Ted"" Huang","M",30,173,68,"Chinese Taipei","TPE","2000 Summer",2000,"Summer","Sydney","Sailing","Sailing Men's Windsurfer",NA
"1093",62604,"Tina Magdalena Konyot","F",50,173,62,"United States","USA","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism Mixed Dressage, Individual",NA
"1094",21748,"Taliqua Clancy","F",24,184,68,"Australia-1","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Beach Volleyball","Beach Volleyball Women's Beach Volleyball",NA
"1095",99680,"Alena Reichov (-Zmostn)","F",18,NA,NA,"Czechoslovakia","TCH","1952 Summer",1952,"Summer","Helsinki","Gymnastics","Gymnastics Women's Floor Exercise",NA
"1096",91510,"Park Hui-Jin","F",34,159,50,"South Korea","KOR","2014 Winter",2014,"Winter","Sochi","Freestyle Skiing","Freestyle Skiing Women's Halfpipe",NA
"1097",100133,"Mary Lou Retton (-Kelley)","F",16,145,42,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Gymnastics","Gymnastics Women's Individual All-Around","Gold"
"1098",67317,"Deborah A. ""Debbi"" Lawrence (Spino-)","F",34,173,59,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's 10 kilometres Walk",NA
"1099",64701,"Charles-Gustave Kuhn","M",39,NA,NA,"Switzerland","SUI","1928 Summer",1928,"Summer","Amsterdam","Equestrianism","Equestrianism Men's Jumping, Team",NA
"1100",15571,"Philip Andrew ""Phil"" Brown","M",22,180,73,"Great Britain","GBR","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Men's 4 x 400 metres Relay","Silver"
"1101",131681,"Adam Perry Wright","M",35,191,89,"United States","USA","2012 Summer",2012,"Summer","London","Water Polo","Water Polo Men's Water Polo",NA
"1102",58434,"Iljo Keisse","M",21,183,71,"Belgium","BEL","2004 Summer",2004,"Summer","Athina","Cycling","Cycling Men's Madison",NA
"1103",121332,"Francisco Tortell Rebassa","M",22,165,72,"Spain","ESP","1960 Summer",1960,"Summer","Roma","Cycling","Cycling Men's Sprint",NA
"1104",16584,"Damir Buri","M",27,205,115,"Croatia","CRO","2008 Summer",2008,"Summer","Beijing","Water Polo","Water Polo Men's Water Polo",NA
"1105",38906,"Renate Grtner (-Schfer)","F",19,172,61,"West Germany","FRG","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's High Jump",NA
"1106",52408,"Jennifer Isacco","F",28,173,64,"Italy-1","ITA","2006 Winter",2006,"Winter","Torino","Bobsleigh","Bobsleigh Women's Two","Bronze"
"1107",78440,"Yury Afanasyevich Melikhov","M",23,175,76,"Soviet Union","URS","1960 Summer",1960,"Summer","Roma","Cycling","Cycling Men's Road Race, Individual",NA
"1108",109716,"Miki Shibuya","M",27,166,70,"Japan","JPN","1968 Winter",1968,"Winter","Grenoble","Biathlon","Biathlon Men's 20 kilometres",NA
"1109",70817,"Jos Llauro","M",NA,NA,NA,"Argentina","ARG","1928 Summer",1928,"Summer","Amsterdam","Fencing","Fencing Men's epee, Individual",NA
"1110",6265,"Daniel Ayora","M",16,179,76,"Peru","PER","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 200 metres Backstroke",NA
"1111",112245,"Emile Smith","M",26,175,80,"South Africa","RSA","2004 Summer",2004,"Summer","Athina","Hockey","Hockey Men's Hockey",NA
"1112",75753,"Joan Lino Martnez Armenteros","M",26,176,69,"Spain","ESP","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's Long Jump","Bronze"
"1113",20,"Kjetil Andr Aamodt","M",22,176,85,"Norway","NOR","1994 Winter",1994,"Winter","Lillehammer","Alpine Skiing","Alpine Skiing Men's Super G","Bronze"
"1114",54179,"Jegal Seong-Ryeol","M",23,173,70,"South Korea","KOR","1994 Winter",1994,"Winter","Lillehammer","Speed Skating","Speed Skating Men's 1,000 metres",NA
"1115",52035,"Peter Immesberger","M",28,176,100,"West Germany","FRG","1988 Summer",1988,"Summer","Seoul","Weightlifting","Weightlifting Men's Heavyweight I","Bronze"
"1116",97118,"John Robert Proctor","M",25,NA,NA,"United States-2","USA","1976 Winter",1976,"Winter","Innsbruck","Bobsleigh","Bobsleigh Men's Two",NA
"1117",34178,"Morkal Faruk","M",21,178,80,"Turkey","TUR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 200 metres Breaststroke",NA
"1118",55920,"Anders Ossian Jrgensen","M",33,NA,NA,"Sweden","SWE","1908 Summer",1908,"Summer","London","Shooting","Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",NA
"1119",65906,"Boris Nikolayevich Lagutin","M",30,172,71,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Boxing","Boxing Men's Light-Middleweight","Gold"
"1120",122449,"Lyubov Tsyoma (Kiryukina-)","F",33,165,57,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's 800 metres",NA
"1121",64823,"Daniela Kuleska","F",19,168,50,"Macedonia","MKD","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's 1,500 metres",NA
"1122",119051,"Joedison de Jesus Teixeira","M",22,172,69,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Boxing","Boxing Men's Light-Welterweight",NA
"1123",63516,"Katarzyna Kowalska","F",27,178,55,"Poland","POL","2012 Summer",2012,"Summer","London","Athletics","Athletics Women's 3,000 metres Steeplechase",NA
"1124",59315,"Yelena Ivanovna Khloptseva","F",20,165,60,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Rowing","Rowing Women's Double Sculls","Gold"
"1125",80345,"Hryhoriy Anatoliyovych Misiutin","M",21,166,62,"Unified Team","EUN","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Men's Rings",NA
"1126",72458,"Annie Fabienne Lush","F",32,178,77,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Sailing","Sailing Women's Three Person Keelboat",NA
"1127",18481,"Henry William Carr","M",21,191,84,"United States","USA","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Men's 200 metres","Gold"
"1128",81604,"Ernest Moodie","M",25,179,73,"Cayman Islands","CAY","1984 Summer",1984,"Summer","Los Angeles","Cycling","Cycling Men's Points Race",NA
"1129",19939,"Joseph Charpentier","M",NA,NA,NA,"Belgium","BEL","1920 Summer",1920,"Summer","Antwerpen","Boxing","Boxing Men's Flyweight",NA
"1130",8395,"Paulina Barzycka","F",22,181,67,"Poland","POL","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay",NA
"1131",94468,"David Brad Phillips","M",22,178,76,"New Zealand","NZL","2000 Summer",2000,"Summer","Sydney","Gymnastics","Gymnastics Men's Parallel Bars",NA
"1132",108271,"Ginette Seguin","F",21,NA,NA,"Canada","CAN","1956 Winter",1956,"Winter","Cortina d'Ampezzo","Alpine Skiing","Alpine Skiing Women's Giant Slalom",NA
